#1	
double data1(17521,2)	# Comment
505800	281
507600	282
509400	283
511200	284
513000	285
514800	286
516600	287
518400	288
520200	289
522000	290
523800	291
525600	292
527400	293
529200	294
531000	295
532800	296
534600	297
536400	298
538200	299
540000	300
541800	301
543600	302
545400	303
547200	304
549000	305
550800	306
552600	307
554400	308
556200	309
558000	310
559800	311
561600	312
563400	313
565200	314
567000	315
568800	316
570600	317
572400	318
574200	319
576000	320
577800	321
579600	322
581400	323
583200	324
585000	325
586800	326
588600	327
590400	328
592200	329
594000	330
595800	331
597600	332
599400	333
601200	334
603000	335
604800	336
606600	337
608400	338
610200	339
612000	340
613800	341
615600	342
617400	343
619200	344
621000	345
622800	346
624600	347
626400	348
628200	349
630000	350
631800	351
633600	352
635400	353
637200	354
639000	355
640800	356
642600	357
644400	358
646200	359
648000	360
649800	361
651600	362
653400	363
655200	364
657000	365
658800	366
660600	367
662400	368
664200	369
666000	370
667800	371
669600	372
671400	373
673200	374
675000	375
676800	376
678600	377
680400	378
682200	379
684000	380
685800	381
687600	382
689400	383
691200	384
693000	385
694800	386
696600	387
698400	388
700200	389
702000	390
703800	391
705600	392
707400	393
709200	394
711000	395
712800	396
714600	397
716400	398
718200	399
720000	400
721800	401
723600	402
725400	403
727200	404
729000	405
730800	406
732600	407
734400	408
736200	409
738000	410
739800	411
741600	412
743400	413
745200	414
747000	415
748800	416
750600	417
752400	418
754200	419
756000	420
757800	421
759600	422
761400	423
763200	424
765000	425
766800	426
768600	427
770400	428
772200	429
774000	430
775800	431
777600	432
779400	433
781200	434
783000	435
784800	436
786600	437
788400	438
790200	439
792000	440
793800	441
795600	442
797400	443
799200	444
801000	445
802800	446
804600	447
806400	448
808200	449
810000	450
811800	451
813600	452
815400	453
817200	454
819000	455
820800	456
822600	457
824400	458
826200	459
828000	460
829800	461
831600	462
833400	463
835200	464
837000	465
838800	466
840600	467
842400	468
844200	469
846000	470
847800	471
849600	472
851400	473
853200	474
855000	475
856800	476
858600	477
860400	478
862200	479
864000	480
865800	481
867600	482
869400	483
871200	484
873000	485
874800	486
876600	487
878400	488
880200	489
882000	490
883800	491
885600	492
887400	493
889200	494
891000	495
892800	496
894600	497
896400	498
898200	499
900000	500
901800	501
903600	502
905400	503
907200	504
909000	505
910800	506
912600	507
914400	508
916200	509
918000	510
919800	511
921600	512
923400	513
925200	514
927000	515
928800	516
930600	517
932400	518
934200	519
936000	520
937800	521
939600	522
941400	523
943200	524
945000	525
946800	526
948600	527
950400	528
952200	529
954000	530
955800	531
957600	532
959400	533
961200	534
963000	535
964800	536
966600	537
968400	538
970200	539
972000	540
973800	541
975600	542
977400	543
979200	544
981000	545
982800	546
984600	547
986400	548
988200	549
990000	550
991800	551
993600	552
995400	553
997200	554
999000	555
1000800	556
1002600	557
1004400	558
1006200	559
1008000	560
1009800	561
1011600	562
1013400	563
1015200	564
1017000	565
1018800	566
1020600	567
1022400	568
1024200	569
1026000	570
1027800	571
1029600	572
1031400	573
1033200	574
1035000	575
1036800	576
1038600	577
1040400	578
1042200	579
1044000	580
1045800	581
1047600	582
1049400	583
1051200	584
1053000	585
1054800	586
1056600	587
1058400	588
1060200	589
1062000	590
1063800	591
1065600	592
1067400	593
1069200	594
1071000	595
1072800	596
1074600	597
1076400	598
